session_id	original_session_id
ses-852568170	ses-852568170
ses-852671104	ses-852671104
ses-852671147	ses-852671147
ses-852678594	ses-852678594
ses-852701693	ses-852701693
ses-852946989	ses-852946989
ses-852955223	ses-852955223
ses-852959271	ses-852959271
ses-852966261	ses-852966261
ses-852974739	ses-852974739
ses-853039338	ses-853039338
ses-853058024	ses-853058024
ses-853174118	ses-853174118
ses-853203437	ses-853203437
ses-853270079	ses-853270079
ses-853279066	ses-853279066
ses-853428984	ses-853428984
ses-855286252	ses-855286252
ses-855295564	ses-855295564
ses-855332413	ses-855332413
ses-855336885	ses-855336885
ses-855354224	ses-855354224
ses-855448990	ses-855448990
ses-855460170	ses-855460170
ses-855465977	ses-855465977
ses-855481744	ses-855481744
ses-855488235	ses-855488235
ses-855504185	ses-855504185
ses-855532788	ses-855532788
ses-855540734	ses-855540734
ses-855760459	ses-855760459
ses-855775198	ses-855775198
ses-855783043	ses-855783043
ses-855805103	ses-855805103
ses-855827092	ses-855827092
ses-855884204	ses-855884204
ses-855895054	ses-855895054
