session_id	original_session_id
ses-1001422850	ses-1001422850
ses-1001425093	ses-1001425093
ses-1001441446	ses-1001441446
ses-1001449740	ses-1001449740
ses-1001462062	ses-1001462062
ses-1001465681	ses-1001465681
ses-1001469827	ses-1001469827
ses-1001469863	ses-1001469863
ses-1001475545	ses-1001475545
ses-1001477951	ses-1001477951
ses-1001479644	ses-1001479644
ses-1001483851	ses-1001483851
ses-1001491728	ses-1001491728
ses-1001497421	ses-1001497421
ses-1001506130	ses-1001506130
ses-1001516643	ses-1001516643
ses-1001526014	ses-1001526014
ses-1002456663	ses-1002456663
ses-1002470172	ses-1002470172
ses-1002482512	ses-1002482512
ses-1002527260	ses-1002527260
ses-1002531904	ses-1002531904
ses-1002945730	ses-1002945730
ses-1002946578	ses-1002946578
ses-1002953802	ses-1002953802
ses-1002958889	ses-1002958889
ses-1002962014	ses-1002962014
ses-1003259740	ses-1003259740
ses-1003264747	ses-1003264747
ses-1003269470	ses-1003269470
ses-1003269641	ses-1003269641
ses-1003299623	ses-1003299623
ses-1003306867	ses-1003306867
ses-1003315796	ses-1003315796
ses-1003341757	ses-1003341757
ses-1003348581	ses-1003348581
ses-1003358646	ses-1003358646
