session_id	original_session_id
ses-854528421	ses-854528421
ses-854543192	ses-854543192
ses-854563868	ses-854563868
ses-854569204	ses-854569204
ses-854573826	ses-854573826
ses-854604396	ses-854604396
ses-854609418	ses-854609418
ses-854615040	ses-854615040
ses-854615489	ses-854615489
ses-854617649	ses-854617649
ses-854621770	ses-854621770
ses-854626768	ses-854626768
ses-854628916	ses-854628916
ses-854632863	ses-854632863
ses-854635224	ses-854635224
ses-854643431	ses-854643431
ses-854646183	ses-854646183
ses-854665238	ses-854665238
ses-855382059	ses-855382059
ses-855950383	ses-855950383
ses-855960160	ses-855960160
ses-855966390	ses-855966390
ses-855973613	ses-855973613
ses-856026284	ses-856026284
ses-856243319	ses-856243319
ses-856257185	ses-856257185
ses-856271129	ses-856271129
ses-856284517	ses-856284517
ses-856297122	ses-856297122
ses-856298141	ses-856298141
ses-856304448	ses-856304448
