session_id	original_session_id
ses-933081536	ses-933081536
ses-933086738	ses-933086738
ses-933111103	ses-933111103
ses-933156842	ses-933156842
ses-933311102	ses-933311102
ses-937467800	ses-937467800
ses-937516118	ses-937516118
ses-937690234	ses-937690234
ses-937733055	ses-937733055
ses-937807317	ses-937807317
ses-937864171	ses-937864171
ses-939536212	ses-939536212
ses-939614688	ses-939614688
ses-939689206	ses-939689206
ses-939729221	ses-939729221
ses-939928981	ses-939928981
ses-939977608	ses-939977608
ses-940058800	ses-940058800
ses-940101104	ses-940101104
ses-940142017	ses-940142017
ses-940176908	ses-940176908
