session_id	original_session_id
ses-847678242	ses-847678242
ses-847770178	ses-847770178
ses-847865279	ses-847865279
ses-847874997	ses-847874997
ses-847895793	ses-847895793
ses-847908770	ses-847908770
ses-847940469	ses-847940469
ses-847970008	ses-847970008
ses-848348427	ses-848348427
ses-848389940	ses-848389940
ses-848565133	ses-848565133
ses-848590489	ses-848590489
ses-848610365	ses-848610365
ses-848627815	ses-848627815
ses-848632801	ses-848632801
ses-848636862	ses-848636862
ses-848646547	ses-848646547
ses-848653368	ses-848653368
