session_id	original_session_id
ses-1005032080	ses-1005032080
ses-1005032767	ses-1005032767
ses-1005040168	ses-1005040168
ses-1005040952	ses-1005040952
ses-1005043002	ses-1005043002
ses-1005045342	ses-1005045342
ses-1005045855	ses-1005045855
ses-1005054479	ses-1005054479
ses-1005054523	ses-1005054523
ses-1005068088	ses-1005068088
ses-1005071125	ses-1005071125
ses-1005074331	ses-1005074331
ses-1005077548	ses-1005077548
ses-1005083132	ses-1005083132
ses-1005095194	ses-1005095194
ses-1005096897	ses-1005096897
ses-1005097691	ses-1005097691
ses-1005108832	ses-1005108832
ses-1005116370	ses-1005116370
ses-1005127773	ses-1005127773
ses-1005131522	ses-1005131522
ses-1005134874	ses-1005134874
ses-1005640537	ses-1005640537
ses-1005663793	ses-1005663793
ses-1005669083	ses-1005669083
ses-1005680446	ses-1005680446
ses-1005683586	ses-1005683586
ses-1005684864	ses-1005684864
ses-1005689190	ses-1005689190
ses-1005691069	ses-1005691069
ses-1005697661	ses-1005697661
ses-1006385741	ses-1006385741
